run_id,batch_id,cell,fixture,generator,supports,tool,run_index,warmup,threads,expected_generator,validated_generator,config_path,exe_path,module_dir,model_path,output_path,stderr_path,wall_seconds,cpu_seconds,cpu_wall_ratio,peak_workingset_bytes,gcode_bytes,sha256_of_gcode,type_counts_json,completion_status,fatal_error_count,non_fatal_error_count,degraded,exit_code,timestamp_utc
base-arachne-on-orca-w1,s2-base,arachne-on,base,arachne,on,orca,1,1,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\orca-configs\derived-arachne-support1.json,C:\Program Files\OrcaSlicer\orca-slicer.exe,,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-orca-w1.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-orca-w1.stderr.jsonl,22.0985,66.9844,3.0312,1053958144,35988759,a37e8c0606df6fb7900514f18eb7a8b8449421be6c84d7df8be39e3f911b55f8,"{""Internal solid infill"":1427,""Support"":639,""Overhang wall"":989,""Sparse infill"":1451,""Bridge"":134,""Brim"":1,""Support interface"":223,""Custom"":2,""Top surface"":122,""Skirt"":1,""Inner wall"":992,""Outer wall"":1679,""Internal Bridge"":12}",n/a,n/a,n/a,n/a,0,2026-09-23T01:26:39.616Z
base-arachne-on-pnp-ordinary-w1,s2-base,arachne-on,base,arachne,on,pnp-ordinary,1,1,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\release\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\modules\core-modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-ordinary-w1.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-ordinary-w1.stderr.jsonl,461.2712,1481.9844,3.2128,5693001728,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T01:34:31.371Z
base-arachne-on-pnp-accelerated-w1,s2-base,arachne-on,base,arachne,on,pnp-accelerated,1,1,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-accelerated-w1.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-accelerated-w1.stderr.jsonl,474.5955,1454.7188,3.0652,5686444032,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T01:42:36.996Z
base-arachne-on-orca-m1,s2-base,arachne-on,base,arachne,on,orca,1,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\orca-configs\derived-arachne-support1.json,C:\Program Files\OrcaSlicer\orca-slicer.exe,,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-orca-m1.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-orca-m1.stderr.jsonl,21.6242,64.5938,2.9871,900685824,35955804,04eab0c3ffcc74029db274612ae7895146001ad9bd05c55dcb075da86d0a7ad8,"{""Internal solid infill"":1427,""Support"":640,""Overhang wall"":989,""Sparse infill"":1451,""Bridge"":134,""Brim"":1,""Support interface"":224,""Custom"":2,""Top surface"":122,""Skirt"":1,""Inner wall"":992,""Outer wall"":1679,""Internal Bridge"":12}",n/a,n/a,n/a,n/a,0,2026-09-23T01:42:59.238Z
base-arachne-on-pnp-ordinary-m1,s2-base,arachne-on,base,arachne,on,pnp-ordinary,1,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\release\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\modules\core-modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-ordinary-m1.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-ordinary-m1.stderr.jsonl,460.7149,1479.8125,3.212,5700128768,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T01:50:49.889Z
base-arachne-on-pnp-accelerated-m1,s2-base,arachne-on,base,arachne,on,pnp-accelerated,1,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-accelerated-m1.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-accelerated-m1.stderr.jsonl,465.5011,1457.3906,3.1308,5696991232,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T01:58:44.872Z
base-arachne-on-pnp-ordinary-m2,s2-base,arachne-on,base,arachne,on,pnp-ordinary,2,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\release\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\modules\core-modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-ordinary-m2.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-ordinary-m2.stderr.jsonl,467.4,1483.7344,3.1744,5691838464,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T02:06:42.286Z
base-arachne-on-pnp-accelerated-m2,s2-base,arachne-on,base,arachne,on,pnp-accelerated,2,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-accelerated-m2.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-accelerated-m2.stderr.jsonl,443.8147,1435.7812,3.2351,5694705664,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T02:14:16.558Z
base-arachne-on-orca-m2,s2-base,arachne-on,base,arachne,on,orca,2,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\orca-configs\derived-arachne-support1.json,C:\Program Files\OrcaSlicer\orca-slicer.exe,,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-orca-m2.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-orca-m2.stderr.jsonl,21.3858,64.9219,3.0357,887111680,35955804,e1ec383a7210bb7864044f2ed84949dc8523535d2dfb3816549ef0233bbbe4cf,"{""Internal solid infill"":1427,""Support"":640,""Overhang wall"":989,""Sparse infill"":1451,""Bridge"":134,""Brim"":1,""Support interface"":224,""Custom"":2,""Top surface"":122,""Skirt"":1,""Inner wall"":992,""Outer wall"":1679,""Internal Bridge"":12}",n/a,n/a,n/a,n/a,0,2026-09-23T02:14:38.551Z
base-arachne-on-pnp-accelerated-m3,s2-base,arachne-on,base,arachne,on,pnp-accelerated,3,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\target\dist-accelerated\developer\modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-accelerated-m3.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-accelerated-m3.stderr.jsonl,455.9292,1435.5625,3.1487,5690097664,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T02:22:24.953Z
base-arachne-on-orca-m3,s2-base,arachne-on,base,arachne,on,orca,3,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\orca-configs\derived-arachne-support1.json,C:\Program Files\OrcaSlicer\orca-slicer.exe,,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-orca-m3.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-orca-m3.stderr.jsonl,22.8572,67.1406,2.9374,891097088,35976855,f22212136d59fd60f123c84de3a3e740fe8a87b0cd4e2c03e37fd28769bf5f68,"{""Internal solid infill"":1427,""Support"":639,""Overhang wall"":989,""Sparse infill"":1451,""Bridge"":134,""Brim"":1,""Support interface"":223,""Custom"":2,""Top surface"":122,""Skirt"":1,""Inner wall"":992,""Outer wall"":1679,""Internal Bridge"":12}",n/a,n/a,n/a,n/a,0,2026-09-23T02:22:48.321Z
base-arachne-on-pnp-ordinary-m3,s2-base,arachne-on,base,arachne,on,pnp-ordinary,3,0,12,arachne,arachne,D:\slicerProject\pinch_n_print_cli_2\docs\specs\perf-vs-orca\evidence\matched-pair\configs\pnp-arachne-supports-on.json,D:\slicerProject\pinch_n_print_cli_2\target\release\pnp_cli.exe,D:\slicerProject\pinch_n_print_cli_2\modules\core-modules,D:\slicerProject\pinch_n_print_cli_2\tmp\base.stl,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\gcode\base-arachne-on-pnp-ordinary-m3.gcode,D:\slicerProject\pinch_n_print_cli_2\target\matched-pair\s2-base\base-arachne-on-pnp-ordinary-m3.stderr.jsonl,458.1437,1476.1094,3.2219,5692039168,40244616,a35f2db18aa5266018aaa64754f9ae855f6d17487d178be3463df0ce3b3d6f57,"{""Support interface"":55,""Support"":280,""Sparse infill"":618,""Bridge"":78,""Bottom surface"":58,""Brim"":1,""Top surface"":80,""Skirt"":1,""Internal solid infill"":3,""Inner wall"":845,""Outer wall"":842,""Internal Bridge"":6}",ok,0,172181,true,0,2026-09-23T02:30:36.113Z
